election,election_date,precinct_code,precinct_description,political_party,voter_count
2017 MUNICIPAL PRIMARY,5/16/2017,309,PHILA WD 03 DIV 09,DEMOCRATIC,139
2017 MUNICIPAL PRIMARY,5/16/2017,309,PHILA WD 03 DIV 09,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,310,PHILA WD 03 DIV 10,DEMOCRATIC,112
2017 MUNICIPAL PRIMARY,5/16/2017,310,PHILA WD 03 DIV 10,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,310,PHILA WD 03 DIV 10,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,311,PHILA WD 03 DIV 11,DEMOCRATIC,161
2017 MUNICIPAL PRIMARY,5/16/2017,311,PHILA WD 03 DIV 11,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,311,PHILA WD 03 DIV 11,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,312,PHILA WD 03 DIV 12,DEMOCRATIC,103
2017 MUNICIPAL PRIMARY,5/16/2017,312,PHILA WD 03 DIV 12,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,313,PHILA WD 03 DIV 13,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,313,PHILA WD 03 DIV 13,DEMOCRATIC,68
2017 MUNICIPAL PRIMARY,5/16/2017,313,PHILA WD 03 DIV 13,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,313,PHILA WD 03 DIV 13,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,314,PHILA WD 03 DIV 14,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,314,PHILA WD 03 DIV 14,DEMOCRATIC,125
2017 MUNICIPAL PRIMARY,5/16/2017,314,PHILA WD 03 DIV 14,NO AFFILIATION,5
2017 MUNICIPAL PRIMARY,5/16/2017,314,PHILA WD 03 DIV 14,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,315,PHILA WD 03 DIV 15,DEMOCRATIC,133
2017 MUNICIPAL PRIMARY,5/16/2017,315,PHILA WD 03 DIV 15,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,315,PHILA WD 03 DIV 15,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,316,PHILA WD 03 DIV 16,DEMOCRATIC,146
2017 MUNICIPAL PRIMARY,5/16/2017,316,PHILA WD 03 DIV 16,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,316,PHILA WD 03 DIV 16,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,317,PHILA WD 03 DIV 17,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,317,PHILA WD 03 DIV 17,DEMOCRATIC,154
2017 MUNICIPAL PRIMARY,5/16/2017,317,PHILA WD 03 DIV 17,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,317,PHILA WD 03 DIV 17,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,318,PHILA WD 03 DIV 18,DEMOCRATIC,122
2017 MUNICIPAL PRIMARY,5/16/2017,318,PHILA WD 03 DIV 18,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,318,PHILA WD 03 DIV 18,NOT SURE,1
2017 MUNICIPAL PRIMARY,5/16/2017,319,PHILA WD 03 DIV 19,DEMOCRATIC,148
2017 MUNICIPAL PRIMARY,5/16/2017,319,PHILA WD 03 DIV 19,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,319,PHILA WD 03 DIV 19,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,320,PHILA WD 03 DIV 20,DEMOCRATIC,93
2017 MUNICIPAL PRIMARY,5/16/2017,320,PHILA WD 03 DIV 20,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,320,PHILA WD 03 DIV 20,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,321,PHILA WD 03 DIV 21,DEMOCRATIC,48
2017 MUNICIPAL PRIMARY,5/16/2017,321,PHILA WD 03 DIV 21,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,322,PHILA WD 03 DIV 22,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,322,PHILA WD 03 DIV 22,DEMOCRATIC,77
2017 MUNICIPAL PRIMARY,5/16/2017,322,PHILA WD 03 DIV 22,GREEN,1
2017 MUNICIPAL PRIMARY,5/16/2017,322,PHILA WD 03 DIV 22,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,401,PHILA WD 04 DIV 01,DEMOCRATIC,104
2017 MUNICIPAL PRIMARY,5/16/2017,401,PHILA WD 04 DIV 01,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,401,PHILA WD 04 DIV 01,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,401,PHILA WD 04 DIV 01,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,401,PHILA WD 04 DIV 01,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,402,PHILA WD 04 DIV 02,DEMOCRATIC,121
2017 MUNICIPAL PRIMARY,5/16/2017,402,PHILA WD 04 DIV 02,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,402,PHILA WD 04 DIV 02,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,403,PHILA WD 04 DIV 03,DEMOCRATIC,125
2017 MUNICIPAL PRIMARY,5/16/2017,403,PHILA WD 04 DIV 03,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,403,PHILA WD 04 DIV 03,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,403,PHILA WD 04 DIV 03,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,403,PHILA WD 04 DIV 03,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,403,PHILA WD 04 DIV 03,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,404,PHILA WD 04 DIV 04,DEMOCRATIC,61
2017 MUNICIPAL PRIMARY,5/16/2017,404,PHILA WD 04 DIV 04,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,404,PHILA WD 04 DIV 04,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,405,PHILA WD 04 DIV 05,DEMOCRATIC,111
2017 MUNICIPAL PRIMARY,5/16/2017,405,PHILA WD 04 DIV 05,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,405,PHILA WD 04 DIV 05,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,406,PHILA WD 04 DIV 06,DEMOCRATIC,90
2017 MUNICIPAL PRIMARY,5/16/2017,406,PHILA WD 04 DIV 06,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,406,PHILA WD 04 DIV 06,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,407,PHILA WD 04 DIV 07,DEMOCRATIC,124
2017 MUNICIPAL PRIMARY,5/16/2017,407,PHILA WD 04 DIV 07,INDEPENDANT,1
2017 MUNICIPAL PRIMARY,5/16/2017,407,PHILA WD 04 DIV 07,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,407,PHILA WD 04 DIV 07,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,408,PHILA WD 04 DIV 08,DEMOCRATIC,123
2017 MUNICIPAL PRIMARY,5/16/2017,408,PHILA WD 04 DIV 08,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,409,PHILA WD 04 DIV 09,DEMOCRATIC,131
2017 MUNICIPAL PRIMARY,5/16/2017,409,PHILA WD 04 DIV 09,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,409,PHILA WD 04 DIV 09,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,409,PHILA WD 04 DIV 09,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,410,PHILA WD 04 DIV 10,DEMOCRATIC,102
2017 MUNICIPAL PRIMARY,5/16/2017,410,PHILA WD 04 DIV 10,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,410,PHILA WD 04 DIV 10,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,410,PHILA WD 04 DIV 10,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,411,PHILA WD 04 DIV 11,DEMOCRATIC,108
2017 MUNICIPAL PRIMARY,5/16/2017,411,PHILA WD 04 DIV 11,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,411,PHILA WD 04 DIV 11,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,412,PHILA WD 04 DIV 12,DEMOCRATIC,84
2017 MUNICIPAL PRIMARY,5/16/2017,412,PHILA WD 04 DIV 12,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,413,PHILA WD 04 DIV 13,DEMOCRATIC,124
2017 MUNICIPAL PRIMARY,5/16/2017,413,PHILA WD 04 DIV 13,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,413,PHILA WD 04 DIV 13,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,414,PHILA WD 04 DIV 14,DEMOCRATIC,89
2017 MUNICIPAL PRIMARY,5/16/2017,415,PHILA WD 04 DIV 15,DEMOCRATIC,91
2017 MUNICIPAL PRIMARY,5/16/2017,415,PHILA WD 04 DIV 15,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,415,PHILA WD 04 DIV 15,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,416,PHILA WD 04 DIV 16,DEMOCRATIC,92
2017 MUNICIPAL PRIMARY,5/16/2017,416,PHILA WD 04 DIV 16,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,416,PHILA WD 04 DIV 16,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,416,PHILA WD 04 DIV 16,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,417,PHILA WD 04 DIV 17,DEMOCRATIC,117
2017 MUNICIPAL PRIMARY,5/16/2017,417,PHILA WD 04 DIV 17,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,417,PHILA WD 04 DIV 17,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,417,PHILA WD 04 DIV 17,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,418,PHILA WD 04 DIV 18,CONSTITUTIONAL,1
2017 MUNICIPAL PRIMARY,5/16/2017,418,PHILA WD 04 DIV 18,DEMOCRATIC,108
2017 MUNICIPAL PRIMARY,5/16/2017,418,PHILA WD 04 DIV 18,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,418,PHILA WD 04 DIV 18,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,418,PHILA WD 04 DIV 18,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,418,PHILA WD 04 DIV 18,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,419,PHILA WD 04 DIV 19,DEMOCRATIC,65
2017 MUNICIPAL PRIMARY,5/16/2017,419,PHILA WD 04 DIV 19,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,419,PHILA WD 04 DIV 19,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,420,PHILA WD 04 DIV 20,DEMOCRATIC,91
2017 MUNICIPAL PRIMARY,5/16/2017,420,PHILA WD 04 DIV 20,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,420,PHILA WD 04 DIV 20,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,421,PHILA WD 04 DIV 21,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,421,PHILA WD 04 DIV 21,DEMOCRATIC,162
2017 MUNICIPAL PRIMARY,5/16/2017,421,PHILA WD 04 DIV 21,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,421,PHILA WD 04 DIV 21,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,421,PHILA WD 04 DIV 21,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,501,PHILA WD 05 DIV 01,DEMOCRATIC,312
2017 MUNICIPAL PRIMARY,5/16/2017,501,PHILA WD 05 DIV 01,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,501,PHILA WD 05 DIV 01,NO AFFILIATION,7
2017 MUNICIPAL PRIMARY,5/16/2017,501,PHILA WD 05 DIV 01,REPUBLICAN,27
2017 MUNICIPAL PRIMARY,5/16/2017,502,PHILA WD 05 DIV 02,DEMOCRATIC,179
2017 MUNICIPAL PRIMARY,5/16/2017,502,PHILA WD 05 DIV 02,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,502,PHILA WD 05 DIV 02,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,503,PHILA WD 05 DIV 03,DEMOCRATIC,232
2017 MUNICIPAL PRIMARY,5/16/2017,503,PHILA WD 05 DIV 03,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,503,PHILA WD 05 DIV 03,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,503,PHILA WD 05 DIV 03,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,503,PHILA WD 05 DIV 03,REPUBLICAN,24
2017 MUNICIPAL PRIMARY,5/16/2017,504,PHILA WD 05 DIV 04,DEMOCRATIC,287
2017 MUNICIPAL PRIMARY,5/16/2017,504,PHILA WD 05 DIV 04,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,504,PHILA WD 05 DIV 04,LIBERTARIAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,504,PHILA WD 05 DIV 04,NO AFFILIATION,7
2017 MUNICIPAL PRIMARY,5/16/2017,504,PHILA WD 05 DIV 04,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,504,PHILA WD 05 DIV 04,REPUBLICAN,10
2017 MUNICIPAL PRIMARY,5/16/2017,505,PHILA WD 05 DIV 05,DEMOCRATIC,263
2017 MUNICIPAL PRIMARY,5/16/2017,505,PHILA WD 05 DIV 05,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,505,PHILA WD 05 DIV 05,NO AFFILIATION,4
2017 MUNICIPAL PRIMARY,5/16/2017,505,PHILA WD 05 DIV 05,NO PARTY,1
2017 MUNICIPAL PRIMARY,5/16/2017,505,PHILA WD 05 DIV 05,NONE,2
2017 MUNICIPAL PRIMARY,5/16/2017,505,PHILA WD 05 DIV 05,REPUBLICAN,14
2017 MUNICIPAL PRIMARY,5/16/2017,506,PHILA WD 05 DIV 06,DEMOCRATIC,263
2017 MUNICIPAL PRIMARY,5/16/2017,506,PHILA WD 05 DIV 06,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,506,PHILA WD 05 DIV 06,NO AFFILIATION,8
2017 MUNICIPAL PRIMARY,5/16/2017,506,PHILA WD 05 DIV 06,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,506,PHILA WD 05 DIV 06,REPUBLICAN,10
2017 MUNICIPAL PRIMARY,5/16/2017,507,PHILA WD 05 DIV 07,DEMOCRATIC,186
2017 MUNICIPAL PRIMARY,5/16/2017,507,PHILA WD 05 DIV 07,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,507,PHILA WD 05 DIV 07,NO AFFILIATION,6
2017 MUNICIPAL PRIMARY,5/16/2017,507,PHILA WD 05 DIV 07,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,508,PHILA WD 05 DIV 08,DEMOCRATIC,272
2017 MUNICIPAL PRIMARY,5/16/2017,508,PHILA WD 05 DIV 08,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,508,PHILA WD 05 DIV 08,NO AFFILIATION,9
2017 MUNICIPAL PRIMARY,5/16/2017,508,PHILA WD 05 DIV 08,REPUBLICAN,9
2017 MUNICIPAL PRIMARY,5/16/2017,509,PHILA WD 05 DIV 09,CONSTITUTION,1
2017 MUNICIPAL PRIMARY,5/16/2017,509,PHILA WD 05 DIV 09,DEMOCRATIC,203
2017 MUNICIPAL PRIMARY,5/16/2017,509,PHILA WD 05 DIV 09,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,509,PHILA WD 05 DIV 09,LIBERTARIAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,509,PHILA WD 05 DIV 09,NO AFFILIATION,5
2017 MUNICIPAL PRIMARY,5/16/2017,509,PHILA WD 05 DIV 09,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,509,PHILA WD 05 DIV 09,REPUBLICAN,15
2017 MUNICIPAL PRIMARY,5/16/2017,510,PHILA WD 05 DIV 10,DEMOCRATIC,101
2017 MUNICIPAL PRIMARY,5/16/2017,510,PHILA WD 05 DIV 10,NO AFFILIATION,11
2017 MUNICIPAL PRIMARY,5/16/2017,510,PHILA WD 05 DIV 10,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,510,PHILA WD 05 DIV 10,REPUBLICAN,15
2017 MUNICIPAL PRIMARY,5/16/2017,511,PHILA WD 05 DIV 11,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,511,PHILA WD 05 DIV 11,DEMOCRATIC,205
2017 MUNICIPAL PRIMARY,5/16/2017,511,PHILA WD 05 DIV 11,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,511,PHILA WD 05 DIV 11,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,511,PHILA WD 05 DIV 11,NO AFFILIATION,6
2017 MUNICIPAL PRIMARY,5/16/2017,511,PHILA WD 05 DIV 11,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,511,PHILA WD 05 DIV 11,REPUBLICAN,11
2017 MUNICIPAL PRIMARY,5/16/2017,512,PHILA WD 05 DIV 12,DEMOCRATIC,261
2017 MUNICIPAL PRIMARY,5/16/2017,512,PHILA WD 05 DIV 12,GREEN,1
2017 MUNICIPAL PRIMARY,5/16/2017,512,PHILA WD 05 DIV 12,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,512,PHILA WD 05 DIV 12,NO AFFILIATION,8
2017 MUNICIPAL PRIMARY,5/16/2017,512,PHILA WD 05 DIV 12,NONE,2
2017 MUNICIPAL PRIMARY,5/16/2017,512,PHILA WD 05 DIV 12,REPUBLICAN,16
2017 MUNICIPAL PRIMARY,5/16/2017,513,PHILA WD 05 DIV 13,DEMOCRATIC,28
2017 MUNICIPAL PRIMARY,5/16/2017,513,PHILA WD 05 DIV 13,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,513,PHILA WD 05 DIV 13,NO PARTY,1
2017 MUNICIPAL PRIMARY,5/16/2017,513,PHILA WD 05 DIV 13,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,514,PHILA WD 05 DIV 14,DEMOCRATIC,173
2017 MUNICIPAL PRIMARY,5/16/2017,514,PHILA WD 05 DIV 14,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,514,PHILA WD 05 DIV 14,NO AFFILIATION,6
2017 MUNICIPAL PRIMARY,5/16/2017,514,PHILA WD 05 DIV 14,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,515,PHILA WD 05 DIV 15,DEMOCRATIC,144
2017 MUNICIPAL PRIMARY,5/16/2017,515,PHILA WD 05 DIV 15,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,515,PHILA WD 05 DIV 15,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,515,PHILA WD 05 DIV 15,REPUBLICAN,9
2017 MUNICIPAL PRIMARY,5/16/2017,516,PHILA WD 05 DIV 16,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,516,PHILA WD 05 DIV 16,DEMOCRATIC,176
2017 MUNICIPAL PRIMARY,5/16/2017,516,PHILA WD 05 DIV 16,GREEN PARTY,1
2017 MUNICIPAL PRIMARY,5/16/2017,516,PHILA WD 05 DIV 16,NO AFFILIATION,6
2017 MUNICIPAL PRIMARY,5/16/2017,516,PHILA WD 05 DIV 16,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,517,PHILA WD 05 DIV 17,DEMOCRATIC,321
2017 MUNICIPAL PRIMARY,5/16/2017,517,PHILA WD 05 DIV 17,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,517,PHILA WD 05 DIV 17,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,517,PHILA WD 05 DIV 17,NO AFFILIATION,8
2017 MUNICIPAL PRIMARY,5/16/2017,517,PHILA WD 05 DIV 17,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,517,PHILA WD 05 DIV 17,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,518,PHILA WD 05 DIV 18,DEMOCRATIC,308
2017 MUNICIPAL PRIMARY,5/16/2017,518,PHILA WD 05 DIV 18,GREEN PARTY,1
2017 MUNICIPAL PRIMARY,5/16/2017,518,PHILA WD 05 DIV 18,INDEPENDENT,4
2017 MUNICIPAL PRIMARY,5/16/2017,518,PHILA WD 05 DIV 18,NO AFFILIATION,8
2017 MUNICIPAL PRIMARY,5/16/2017,518,PHILA WD 05 DIV 18,NO PARTY,1
2017 MUNICIPAL PRIMARY,5/16/2017,518,PHILA WD 05 DIV 18,REPUBLICAN,35
2017 MUNICIPAL PRIMARY,5/16/2017,519,PHILA WD 05 DIV 19,DEMOCRATIC,318
2017 MUNICIPAL PRIMARY,5/16/2017,519,PHILA WD 05 DIV 19,NO AFFILIATION,9
2017 MUNICIPAL PRIMARY,5/16/2017,519,PHILA WD 05 DIV 19,REPUBLICAN,18
2017 MUNICIPAL PRIMARY,5/16/2017,520,PHILA WD 05 DIV 20,DEMOCRATIC,109
2017 MUNICIPAL PRIMARY,5/16/2017,520,PHILA WD 05 DIV 20,INDEPENDANT,1
2017 MUNICIPAL PRIMARY,5/16/2017,520,PHILA WD 05 DIV 20,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,520,PHILA WD 05 DIV 20,NO AFFILIATION,5
2017 MUNICIPAL PRIMARY,5/16/2017,520,PHILA WD 05 DIV 20,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,521,PHILA WD 05 DIV 21,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,521,PHILA WD 05 DIV 21,DEMOCRATIC,310
2017 MUNICIPAL PRIMARY,5/16/2017,521,PHILA WD 05 DIV 21,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,521,PHILA WD 05 DIV 21,NO AFFILIATION,8
2017 MUNICIPAL PRIMARY,5/16/2017,521,PHILA WD 05 DIV 21,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,521,PHILA WD 05 DIV 21,REPUBLICAN,18
2017 MUNICIPAL PRIMARY,5/16/2017,522,PHILA WD 05 DIV 22,DEMOCRATIC,163
2017 MUNICIPAL PRIMARY,5/16/2017,522,PHILA WD 05 DIV 22,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,522,PHILA WD 05 DIV 22,NO AFFILIATION,5
2017 MUNICIPAL PRIMARY,5/16/2017,522,PHILA WD 05 DIV 22,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,522,PHILA WD 05 DIV 22,REPUBLICAN,13
2017 MUNICIPAL PRIMARY,5/16/2017,523,PHILA WD 05 DIV 23,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,523,PHILA WD 05 DIV 23,DEMOCRATIC,251
2017 MUNICIPAL PRIMARY,5/16/2017,523,PHILA WD 05 DIV 23,GREEN,1
2017 MUNICIPAL PRIMARY,5/16/2017,523,PHILA WD 05 DIV 23,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,523,PHILA WD 05 DIV 23,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,523,PHILA WD 05 DIV 23,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,524,PHILA WD 05 DIV 24,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,524,PHILA WD 05 DIV 24,DEMOCRATIC,177
2017 MUNICIPAL PRIMARY,5/16/2017,524,PHILA WD 05 DIV 24,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,524,PHILA WD 05 DIV 24,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,524,PHILA WD 05 DIV 24,NO AFFILIATION,15
2017 MUNICIPAL PRIMARY,5/16/2017,524,PHILA WD 05 DIV 24,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,524,PHILA WD 05 DIV 24,REPUBLICAN,14
2017 MUNICIPAL PRIMARY,5/16/2017,525,PHILA WD 05 DIV 25,DEMOCRATIC,149
2017 MUNICIPAL PRIMARY,5/16/2017,525,PHILA WD 05 DIV 25,GREEN,1
2017 MUNICIPAL PRIMARY,5/16/2017,525,PHILA WD 05 DIV 25,INDEPENDANT,1
2017 MUNICIPAL PRIMARY,5/16/2017,525,PHILA WD 05 DIV 25,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,525,PHILA WD 05 DIV 25,NO AFFILIATION,7
2017 MUNICIPAL PRIMARY,5/16/2017,525,PHILA WD 05 DIV 25,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,525,PHILA WD 05 DIV 25,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,525,PHILA WD 05 DIV 25,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,526,PHILA WD 05 DIV 26,DEMOCRATIC,225
2017 MUNICIPAL PRIMARY,5/16/2017,526,PHILA WD 05 DIV 26,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,526,PHILA WD 05 DIV 26,NO AFFILIATION,7
2017 MUNICIPAL PRIMARY,5/16/2017,526,PHILA WD 05 DIV 26,REPUBLICAN,20
2017 MUNICIPAL PRIMARY,5/16/2017,526,PHILA WD 05 DIV 26,SOCIALIST,1
2017 MUNICIPAL PRIMARY,5/16/2017,527,PHILA WD 05 DIV 27,DEMOCRATIC,216
2017 MUNICIPAL PRIMARY,5/16/2017,527,PHILA WD 05 DIV 27,NO AFFILIATION,9
2017 MUNICIPAL PRIMARY,5/16/2017,527,PHILA WD 05 DIV 27,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,527,PHILA WD 05 DIV 27,REPUBLICAN,15
2017 MUNICIPAL PRIMARY,5/16/2017,528,PHILA WD 05 DIV 28,DEMOCRATIC,113
2017 MUNICIPAL PRIMARY,5/16/2017,528,PHILA WD 05 DIV 28,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,528,PHILA WD 05 DIV 28,NO AFFILIATION,4
2017 MUNICIPAL PRIMARY,5/16/2017,528,PHILA WD 05 DIV 28,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,529,PHILA WD 05 DIV 29,DEMOCRATIC,41
2017 MUNICIPAL PRIMARY,5/16/2017,529,PHILA WD 05 DIV 29,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,529,PHILA WD 05 DIV 29,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,529,PHILA WD 05 DIV 29,REPUBLICAN,2
